,Brand,Category,Product Name ,Price,Review,Product Purchase,Ratings,Date Or Review
1239,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"GENERAL INFORMATION:  1. 24 YEARS THIS, IRREGULAR SLEEP.  2. DARK EYE CIRCLE  3. Oily on the forehead,side of nose and dry on the cheek  4. Acne scars and blemishes    Previously I was using Maybelline Fitme before I received the free product from Try&Review. Thus, I would write this review in comparison to another drugstore matt poreless foundation Maybelline FITME.    After I have tried this Loreal foundation, I must say that I love it.  1. It is plastic light packing,easy to carry while Maybelline FITME is glass and heavy, I always needed handle the bottle with extra care.  2.  Squeezing the Loreal Foundation from the tube packing is easier to control than pouring out from the Maybelline glass bottle which often overflow. In addition to that, FITME often carelessly/accidentally pour out the foundation liquid when you tilt the bottle on the table.  3. Loreal's does not dry out my nose and mouth area while Maybelline FITME makes my look flaky, I often need to focus on my moisturizing process before I put on Maybelline's.  4. Despite Maybelline FITME has different skin shades, none of them fit perfectly to my skin tone. I am using shade 102 for Loreal and it fits perfectly.  5. Loreal's has higher coverage and the coverage is build-able. The photo shows my face after the first layer of the foundation. Usually I will use second layers on those prone areas, it works better than some concealers out there.    p.s I did not put any primers and skin care products in the photo, only blend the Loreal foundation with the beauty blender.",Color:103 - Natural Buff,5,02 Apr 2018
1240,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,I am glad to have a chance to try this product before buying this. Foundation colour match with my skin and didn't leave a mark on my phone when I was on the phone.,Color:103 - Natural Buff,4,02 Apr 2018
1241,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"I absolutely love this foundation. I have always struggled to find the perfect shade that fits my skin tone, and finally I found one. This is a true match for me. The foundation is super easy to blend out. It provides quite a good coverage without feeling to heavy on the skin. Even when I layer my contour and other products over it,   it does not feel or look cakey. It's not really oil controlling for me, but maybe that's because I have a oily skin type. But on general it's a really good foundation for the price point. I love it",Color:103 - Natural Buff,4,02 Apr 2018
1242,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,I have a combination type of skin and still couldn’t find a suitable drugstore brand for my foundation. But this is really a notch out of all the brands i tried! I really love its coverage not too thick yet just what i really wanted and it is really buildable in areas i want to conceal more. This foundation needs not to be set in my preference. It has a powdery look finished and i loved it! It had been my go to foundation to work since i got this!! Love it so much!!,Color:103 - Natural Buff,5,02 Apr 2018
1243,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,had the foundation on quite easily. the texture was slightly thick to me. however still quite easy to apply with a beauty blender. it was MATTE as it promised to be. it lasted for more than 12 hours before i decided to use a tissue to blot the oil away.  it does not crease along the smile lines. overall a good product,Color:103 - Natural Buff,4,02 Apr 2018
1244,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"I have a very oily skin.  I tried different kind of mattifying foundations,  and none have worked like this foundation.  No matter how much powder i pact on my face while using other foundation, i'll get a lot of grease in the mid of the day and i have to do touchups every now and then.  But as for this foundation,  i've only touched up once!  100% recommended",Color:103 - Natural Buff,5,02 Apr 2018
1245,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"It is one of the best dupe for EL doublewear foundation. I am a oily to combination skin. It gives a decent 6-7hrs wear before I need to blot my t-zone. My skin feels instant smooth and Matte after the application. However, it does oxides a little tiny bit.",Color:103 - Natural Buff,4,02 Apr 2018
1246,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"This foundation is superb!!  I struggled for a few years trying to figure out what kind of makeup worked for me. I used so many foundation, but all that stuff was too thick or oily. THIS foundation, on the other hand, is beyond amazing. My skin tends to be oily, so the fact that it's matte is lifesaving. I can wear it all day and my skin looks great even after 12 hours. It also has GREAT coverage, which means I don't need a whole lot of spot concealer to cover up pimples. Thanks L'Oréal for such amazing product",Color:103 - Natural Buff,5,01 Apr 2018
1247,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,Amazing foundation with good coverage and matches my skin tone really well but does not have really good oil control .,Color:103 - Natural Buff,5,31 Mar 2018
1248,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"Before i received this product from Try and Review, I heard many good reviews about this product from the social media scene. I chanced upon many YouTube stars spazzing about it which led to greater expectation.     I have oily combi skin. However, the product might be too drying on my skin. Im not sure if its because of its Matt property or what but it was quite hard for me to smooth out the product across my face. Despite all these, the coverage is good, it lasted for quite long and it remained matt for a good 4-6hrs depending on my days!",Color:103 - Natural Buff,4,30 Mar 2018
1249,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,I have tried this a couple of times and i must say that i absolutely lobed the product.  Its definitely perfect for someone like me who dosent really like to have foundation on.  The product is light weight and dosent feel that im having foundation and i have combination to oily skin and i love the matt feeling n finishing that lasted the whole day,Color:103 - Natural Buff,5,29 Mar 2018
1250,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"Lightweight, good coverage and long lasting! Really love how it feels on my skin! The only con is that it sets too quickly so be sure to blend it quick else it’s really perfect. My new found love, go to foundation for daily use.",Color:103 - Natural Buff,4,29 Mar 2018
1251,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"I finally found a foundation that matches my skintone PERFECTLY! (And doesn't oxidies!!) I have super oily and acne prone skin and huge visible pores. Whilst this foundation is great in terms of oil control, it's not my favourite as it enhances the huge pores on my skin and doesn't look smooth. I have to try it with a pore filling primer and see how it goes. Coverage is medium. I don't recommend applying 2nd layer as it might look cakey.",Color:103 - Natural Buff,4,29 Mar 2018
1252,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"I was pleasantly surprised by the coverage which was good. Texture was smooth and easy to apply. It also lasted me a good 14hrs but I washed it off to go to bed to dont know if it really last 24hrs. I love it. For a drugstore brand, its awesome",Color:103 - Natural Buff,5,28 Mar 2018
1253,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,Product was wonderful and smooth. The colour tone match my skin very well n coverage was perfect. It didn’t feel heavy and it stayed on for the longest time on my skin from morning till evening.,Color:103 - Natural Buff,5,28 Mar 2018
1254,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"Even before I had received the product, I had heard if of it on YouTube as recommended by beauty gurus. My friend had also told me about how great the product was. Hence, when I was chosen for this test, I was beyond excited. I had received the shade 107 Fresh Beige which was sadly too dark for me. This shade had a slightly orange undertone which I was not excited about. Despite this, I decided to try out the product anyway to test out exactly how good the product was.    This foundation was very very smooth when I had applied it on. The formula provided coverage, yet it felt light and wasn't cakey. It was matte, yet you could still see the natural glow on your face, which was extraordinary as I had never had my hands on something so amazing. The foundation also didn't feel like it was drying out your face just because it was matte. After setting my face with translucent powder from Laura Mercier, as well as Urban Decay's setting spray, I headed out for my day of fun.    As the day passed, I realised I didn't even have to put more translucent powder as the foundation was amazing with oil control. It was only towards the end of the day where I started to get a tad oily. The foundation also didn't transfer much on clothing items.    All in all, this is an amazing product, and I would definitely recommend this to others. I would also purchase this foundation in my shade!",Color:103 - Natural Buff,5,28 Mar 2018
1255,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"Personally, I think this product is great for skin with mild pimple, as it provides medium coverage for it and it is not cakey.  I have not try this foundation on for 24 hours, but it definitely last throughout the day at least 12 hours. I usually just apply light powder on top of this foundation.   Foundation is self setting, it will not shift on your face.  However, during application, it sets on your face quickly. Hence, you have to quickly blend the product.  Thank you TryandReview for sending me the product to review it!",Color:103 - Natural Buff,5,28 Mar 2018
1256,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"I wear the foundation from morning 6am+ to night 9pm and it is still lasting on my face, even if I wear it on to Thai BBQ buffet, the foundation does not really melt. It fits to my skin very well, not oily or cakey.    One thing to take note is that you need to be very fast when you are applying as it dries very fast. It will be difficult for you to blend it.    The coverage as stated on the coverage is Medium. It does cover pores, but if you are having pimples, you still need a concealler.",Color:103 - Natural Buff,4,27 Mar 2018
1257,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"Just as the name suggests, this foundation gives a nice matte finish once applied on the skin and a medium coverage can be achieved with just a thin layer of it. Although I did noticed my t-zone getting slightly oily after a long day, I still think this foundation did a pretty good job at keeping me matte as I do have oily to combo skin! However, one small problem I faced with this foundation was the foundation oxidizing to a darker colour once applied on my skin and it did became a little orange on me. All in all, I still think this is a pretty decent foundation and would be ideal for those with oily/combo skin and for those who are looking for a good drug-store brand foundation!",Color:103 - Natural Buff,4,27 Mar 2018
1258,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,I instantly fell in love with this foundation the moment I apply it on my face. The application is really easy and it goes smoothly on my face. I'm able to cover up my acne scars with just TWO layers of foundation which is impressive and it does not make my face seems cakey at all. The foundation is really lightweight which makes me feel as if I didnt use anything on my face at all. Suitable for everyday wear and makes my makeup look more natural. The foundation did not transfer unlike most foundation that I have worn and my face did not turn out oily at all throughout the 7 hours that I used it. Love it!,Color:103 - Natural Buff,5,27 Mar 2018
1259,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"I’ve got this product last Sunday, And I tried it for 2 days.( Yes, I always tried new products for 2 days, Trying to experiment and make the product work for me. Lol)  First day- I tried it with my trusted make up products (primer, setting powder and setting spray) First application I already love the shade, its a perfect match for me but I know this won’t work for me as it feels dry and tacky. it made the dry area of my face patchy but on T-Zone it’s perfectly fine. (Anyway I have Combi Skin)  But the wear time of this Foundation is really Amazing. It does stay at it is for 15 Hours.  2nd day- I tried it with all my moisturising/hydrating products (moisturiser, primer and hydrating mist) but still didn’t work for me. I really wanted to love this foundation. The shade, coverage and the wear time is really Amazing but unfortunately it didn’t work out with my combination skin. I guess this will work perfectly with oily skin type.",Color:103 - Natural Buff,5,26 Mar 2018
1260,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"Having been troubled with foundation that leaves my face super oily and cakey after a few hours of application, Loreal’s Pro-Matte Foundation has solved my problem. Even after a whole day of activities, my face still looks blemish-free and smooth without much oil. Am super happy with this product and would definitely buy it long term!",Color:103 - Natural Buff,5,26 Mar 2018
1261,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"so, over the weekends, I received a product from @tryandreviewasia. I was truly honoured to be given an opportunity to review the new product by L’Oréal. L’Oréal infallible pro-matte foundation is a 24-hr Demi-matte cover foundation. The shade that was sent to my mailbox was 107-Fresh beige which happens to be the closest shade to my skin tone. As I blend in the foundation, I felt like heaven. It was so smooth and light that I didn’t even felt like I had foundation on. The medium coverage foundation helped to cover my acne scars and dark circles which I usually use a concealer to cover. In that aspect, the coverage for this foundation is really good. To finish off the whole look, I dabbed some loose powder, eyeliner, mascara, lipstick and blusher. (That’s what I normally apply when heading to work - with concealer). Having the thought of one less product to use on my face makes me a happy person. Im in love with this foundation and I will definitely urge everyone to try it out. Another side note, this is oil control and can be worn to work everyday! :)",Color:103 - Natural Buff,5,26 Mar 2018
1262,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,I'm so in love with this product. It feels super lightweight on my skin. My make up stays on even after 24hours. Coverage is excellent. It covers my blemishes and dark circles very well. Would definitely recommend this product to anyone.,Color:103 - Natural Buff,5,26 Mar 2018
1263,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"Super in love with this matte foundation. Does not feel like I am using any foundation on my face. Not oily at all. Infact, this is better than my current foundation I am using. I am so gonna change my foundation to this L'Oréal Paris Infallible Pro-Matte Foundation. Thanks!!",Color:103 - Natural Buff,5,26 Mar 2018
1264,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"This product delivers very good coverage, drying quickly on the skin to a matte finish. It lasts the entire day, even without the use of primer or setting spray, impressive for a drugstore brand. However, because it dries so quickly, it is difficult to blend and can get quite patchy if not blended properly. Other than that, would recommend!",Color:103 - Natural Buff,5,26 Mar 2018
1265,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"Been using this for almost a week now, for both my gig and work.    Ease of application: 8/10  The consistency of this foundation is described on the packaging as 'creamy', but I for one feel that it is a lot more fluid, and the consistency is very similar to that of Lancôme's Absolue Foundation, which is close to watery, making it easy to apply, and it dries fast as well. After putting it on, it felt like I was wearing nothing on my face, because of how thin the foundation is. The duration of applying the product is very quick as it's really thin and glides on easily to the skin.   Coverage: 9/10  For such a thin foundation, the coverage is actually really high. It can cover up pores and also acne redness (still a good idea to use a colour corrector primer before using the foundation tho, I used W7's Green Prime Magic to neutralise my acne redness). And also, the coverage is also buildable. But do not expect this foundation alone to cover up moles or any dark brown spots on the face. Would be better to layer on some concealer on moles.   Lasting ability: 7/10  I myself have oily skin, and by midday during work (5-6 hours after applying), the foundation has almost melted off completely, which is kinda expected. Doing a touch up with more foundation will only decrease the existing tints life span, so try not to do touchup with this foundation. So for users with oily skin or combination skin, please don't expect this foundation to stay on your face the whole day.  For dry skin users, you won't have to worry about the foundation melting off, but then again, it is a matte finish foundation, so it's already pretty dry. Try to get a hydrating foundation instead.    Is it worth the price? For one 30ml tube of foundation that costs $29.90, it's quite a good deal. It has medium to high coverage, and is such a thin matte foundation. Ruling out the average lasting ability on oily skin users, this foundation is actually a good steal.    #FaceOfTheDay",Color:103 - Natural Buff,4,26 Mar 2018
1266,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"I'm about an NC25 and my skin leans towards the oily side. I usually get oily about 2 hours after applying makeup. Received this in 104 Golden Beige, which was an okay match.     Consistency's quite light, but you have to properly moisturise your skin, else it'd apply cakey and patchy. Also, you have to work in sections as it dries quite fast. Provides medium coverage for me as I still needed concealer for my under eyes and blemishes.     Used this for over 10 hours and it controlled the oil quite well. It wasn't super matte but my face wasn't an oil slick either. Could get away with just blotting the oily patches tbh.     Overall, quite a good foundation for oily skin!",Color:103 - Natural Buff,4,25 Mar 2018
1267,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"Thank you for the opportunity to test and review this product.  I have received the foundation in the shade of Natural Beige (105). The shade is quite close to my skin colour.  And good that it has so many dfiferent shade to choose from.  The product is like advertise, light and matt.  Coverage is still ok as I have many acne scars, and it did not cover all. Also maybe due to my oily skin, it did not last as long. Overall very satisfied with the product will definitely buy when I have finished.",Color:103 - Natural Buff,4,25 Mar 2018
1268,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,If you want a natural look that will last long i will recommend this foundation. Its non greasy product. Can blend well with other product and stay long. 105 suits my skin type it may not cover all my imperfection but thats ok for everyday use. Thanks for giving me chance to review this product.,Color:103 - Natural Buff,5,25 Mar 2018
1269,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,Feeling super light for this product . But concealing not much but Super light and also comfortable and look nature on skin .,Color:103 - Natural Buff,5,24 Mar 2018
1270,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"really like the demi-matte finish, nothing too dewy or matte! would say it has quite good coverage and the product blends really easily too! not too heavily either! will be using this foundation all the time now!",Color:103 - Natural Buff,5,24 Mar 2018
1271,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"Product is really easy to apply and it does last for at-least 10Hrs without having to retouch. However, the product only has medium coverage, for someone like me who has fine lines and pigmented skin it does not cover well. I prefer matte finish product since the end result is very clean but this item is a demi matte finish which you will have to take note of before buying. For those who do not want a heavy finish you may consider this item and it is very light on the skin which can be used for an everyday use. Additional note, It would be nice if there was a wider range of colour to choose from for dark skin people.",Color:103 - Natural Buff,4,24 Mar 2018
1272,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"It’s my first time try a matte foundationand personally I’m a person who don’t like thick make up and this foundation ways best for me it does what it said! I just love the medium coverages and finish off with air-light texture. The only problem I had was after 9 hours the T-zone visible show oily  (maybe I never without touch up or etc reasons),this foundation it does not cloge my pose as some product does. Overall its still the BEST FOUNDATION I ever had and I’M LOVING IT!",Color:103 - Natural Buff,5,23 Mar 2018
1273,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"There’s no oil residue feeling and it feels good to have it on my face! It’s lightweight and comfortable. Went out in confidence although the shade is slghtly darker than my skintone. Other than that, i don’t have any other complaints! It’s so comfortable!",Color:103 - Natural Buff,5,23 Mar 2018
1274,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"This product has high coverage and extremely mattifying. Able to cover up blemishes and acne marks but not so for undereye dark circle - suggest to build on this foundation or concealer for undereye.  Though it is mattifying, it doesn’t crack or show visibly on fine lines. Overall good product for everyday use. Not much setting powder needed for this foundation too!  For drier skin, suggest to put on heavier moisturizer prior to applying for easy application.",Color:103 - Natural Buff,5,23 Mar 2018
1275,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"I’ve got this product last Sunday, And I tried it for 2 days.( Yes, I always tried new products for 2 days, Trying to experiment and make the product work for me. Lol)  First day- I tried it with my trusted make up products (primer, setting powder and setting spray) First application I already love the shade, its a perfect match for me but I know this won’t work for me as it feels dry and tacky. it made the dry area of my face patchy but on T-Zone it’s perfectly fine. (Anyway I have Combi Skin)  But the wear time of this Foundation is really Amazing. It does stay at it is for 15 Hours.  2nd day- I tried it with all my moisturising/hydrating products (moisturiser, primer and hydrating mist) but still didn’t work for me. I really wanted to love this foundation as I love the shade, coverage and the wear time. It’s really amazing product but it didn’t work out with my combination skin. I guess this will work perfectly with oily skin type.",Color:103 - Natural Buff,5,23 Mar 2018
1276,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"This foundation is really great, long lasting and feels light as air! It's perfect for Singapore humidity and keeps your face matte all day long.   Not entirely a matte finish, but really looks nice and natural on the skin, perfect for the everyday look.",Color:103 - Natural Buff,5,23 Mar 2018
1277,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"Thank you for giving a chance to do a test on this product. I would say it is so smooth and it cover up well. I am a person that love liquid foundation and I think I had fallen for this as it is mess free, no sticky feeling",Color:103 - Natural Buff,5,23 Mar 2018
1278,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"The finish of the foundation is flat matte and does not cling on to dry patches. As my skin gets oily throughout the day, the oil control properties are very good and after 8 hours there are visible oil on my face unlike other foundations! Would highly reccommend this to people with oily to combination skin types. If you have dry skin make sure to moisturize before using and it really last super long! Great for long day use and feels very lightweight on the skin even though it is a medium to full coverage foundation! Definitely recommend this",Color:103 - Natural Buff,5,22 Mar 2018
1279,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"This foundation definitely lived up to my expectations! (FYI my skin type i believe is more towards to oily side) In terms of coverage, I think it did a really good job of covering up my pimple scarring and areas of redness pretty well. Furthermore, the texture of the foundation was very lightweight on the skin even though coverage was high! In terms of lasting power, I managed to get a solid 6 hours of wear before the foundation starting moving/separating on my skin. Also, the foundation definitely helped with oil control as there was much less shine in my t-zone area, in comparison to other foundations I use. Overall, would highly recommend this product, especially for those with combination/oily skin :)",Color:103 - Natural Buff,5,22 Mar 2018
1280,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,The foundation is very easy to apply and doesn’t look cakey on my face even after Long hours of wear.The shade 105 beautifully matches my skin tone making it look very naturally glowing.It also doesn’t not wear out for atleast 6-8hours of wear even after sweating .Would definitely recommend it for everyday use since it is very light on the skin,Color:103 - Natural Buff,5,22 Mar 2018
1281,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"just tried this product and i must say the coverage is very good. only thing is i have chosen the wrong shades, as the shades given to me looks more dark on me. i have been using body shop matte foundation and i am surprise to say,loreal paris infallible pro-matte does seen better in oi control compared to the body shop foundation i am using. it feels very light on my skin too and i do not feel that my skin is heavily covered with foundation upon using this. but i feel this is quite pricey for a foundation but overall,.i am happy with this product:)",Color:103 - Natural Buff,4,22 Mar 2018
1282,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"I have an oily/combination skin and although this foundation does cling on to my dry spots, it did more than what it claims for my oily areas! I find the finish to be a full-matte rather than demi-matte as claimed on the packaging. I do not have to set the foundation with any powder and yet it stays fresh throughout the 9-hours wear test!",Color:103 - Natural Buff,5,20 Mar 2018
1283,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,Buildable coverage   Really works good in my oily skin   Can last 15-16 hours in my oily skin  The best drug store foundation for oily skin.,Color:103 - Natural Buff,5,19 Mar 2018
1284,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,No comments/review is an image,Color:103 - Natural Buff,5,21 Jul 2019
1285,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,No comments/review is an image,Color:103 - Natural Buff,5,11 Apr 2019
1286,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,No comments/review is an image,Color:103 - Natural Buff,5,29 Mar 2019
1287,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,No comments/review is an image,Color:103 - Natural Buff,5,11 Mar 2019
1288,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,No comments/review is an image,Color:103 - Natural Buff,5,06 Jan 2019
1289,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,No comments/review is an image,Color:103 - Natural Buff,5,14 Dec 2018
1290,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,No comments/review is an image,Color:103 - Natural Buff,5,24 Nov 2018
1291,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,No comments/review is an image,Color:103 - Natural Buff,5,23 Aug 2018
1292,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,No comments/review is an image,Color:103 - Natural Buff,5,20 Aug 2018
1293,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,Wear primer and apply this foundation it last very long,Color:103 - Natural Buff,5,03 Apr 2018
1294,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,The product is light with good coverage.  Able to cover my blemishes and stay matte for the day.,Color:103 - Natural Buff,4,02 Apr 2018
1295,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"I using it for one day.. not oily at all.. the foundation is very,very,very light.. I LOVE YOU!",Color:103 - Natural Buff,5,02 Apr 2018
1296,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,I love it.. it was naturally looking perfect n light with no cakey looking even after 6hours.,Color:103 - Natural Buff,5,27 Mar 2018
1297,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,Matte and it stays longer than my regular foundation. and it fits with my combination skins.,Color:103 - Natural Buff,5,26 Mar 2018
1298,l-oreal-paris,Foundation,Infallible Pro-Matte Liquid Foundation (24H Long Wear) by L'Oréal Paris,$23.90,"Smooth, no cakey feeling.   And it still remain the same even though temperature went up to 37°.",Color:103 - Natural Buff,5,18 Mar 2018
1299,l-oreal-paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,$23.10,The powder cracked. How can u send like that to me?,Color:500 Sun Beige,1,14 Dec 2019
1300,l-oreal-paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,$23.10,The delivery is fast and in very good conditions,Color:500 Sun Beige,5,05 Dec 2019
1301,l-oreal-paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,$23.10,Item received Super fast. Good buy,Color:100 Porcelain,5,21 Feb 2019
1302,l-oreal-paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,$23.10,No comments/review is an image,Color:100 Porcelain,5,12 Dec 2018
1303,l-oreal-paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,$23.10,Good,Color:100 Porcelain,5,26 Dec 2018
1304,l-oreal-paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,$23.10,love it! ,Color:100 Porcelain,5,24 Nov 2018
1305,l-oreal-paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,$23.10,"Normally I do need to touch up after using compact powder . But after using this pro matte powder I don’t need to touch.up, and my face don’t look oily after apply it",Color:100 Porcelain,4,28 Oct 2018
1306,l-oreal-paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,$23.10,"L’Oreal Paris Infallible Pro-Matte Powder was very easy to apply on, and very light weight. In fact, even when i apply the first layer, i didnt even feel its there. Usually by 3 or 4 pm, my face will start to get a bit oily. But while using L’Oreal Paris Infallible Pro-Matte Powder, my face stayed matte even till evening. I love how my face can stay matte throughout the day and best part, i dont feel cakey or feel i have anything on my face.",Color:100 Porcelain,4,18 Oct 2018
1307,l-oreal-paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,$23.10,"Worth to try, I will continue to use it and recommended for my friends. It match with my skin, after use it I feel my skin smooth.",Color:100 Porcelain,4,14 Nov 2018
1308,l-oreal-paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,$23.10,"L'Oreal Paris Infallible Pro-Matte Powder

L’Oréal Paris Infallible Pro-Matte Powder is indeed long-lasting without much need to touch up. However Singapore weather is very hot and humid hence for me it did not last up to 16hrs. Nonetheless a good 8-10 hr is enough for me. It is non-cakey and would be better if it can be proven to not clog pores!",Color:100 Porcelain,4,29 Oct 2018
